#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.79803997278214	-12.809625756283
0.80002999305725	-12.783406303351
0.80202001333237	-12.756284559999
0.80400997400284	-12.728297218900
0.80599999427795	-12.699480159821
0.80799001455307	-12.669869499409
0.80997997522354	-12.639502092082
0.81196999549866	-12.608413890737
0.81396001577377	-12.576640719416
0.81594997644424	-12.544217519628
0.81793999671936	-12.511181447128
0.81993001699448	-12.477567170156
0.82191997766495	-12.443408481551
0.82390999794006	-12.408740524082
0.82590001821518	-12.373594204188
0.82788997888565	-12.338004954530
0.82987999916077	-12.302001345768
0.83187001943588	-12.265615792069
0.83385998010635	-12.228877300423
0.83585000038147	-12.191814622885
0.83784002065659	-12.154454605786
0.83982998132706	-12.116825809385
0.84182000160217	-12.078952596743
0.84381002187729	-12.040859296923
0.84579998254776	-12.002570900163
0.84779000282288	-11.964107062923
0.84978002309799	-11.925492772890
0.85176998376846	-11.886744856620
0.85376000404358	-11.847884730050
0.85575002431870	-11.808929378172
0.85773998498917	-11.769898064369
0.85973000526428	-11.730806661762
0.86172002553940	-11.691668774868
0.86370998620987	-11.652501717086
0.86570000648499	-11.613315373194
0.86769002676010	-11.574128445194
0.86967998743057	-11.534948629037
0.87167000770569	-11.495788654157
0.87366002798080	-11.456659753235
0.87564998865128	-11.417572722425
0.87764000892639	-11.378535740489
0.87963002920151	-11.339559504575
0.88161998987198	-11.300650958519
0.88361001014709	-11.261820344193
0.88559997081757	-11.223074790186
0.88758999109268	-11.184419783904
0.88958001136780	-11.145865642039
0.89156997203827	-11.107416787092
0.89355999231339	-11.069079464845
0.89555001258850	-11.030861876213
0.89753997325897	-10.992770858662
0.89952999353409	-10.954810096042
0.90152001380920	-10.916987595651
0.90350997447968	-10.879306587149
0.90549999475479	-10.841775935186
0.90749001502991	-10.804400056052
0.90947997570038	-10.767184970226
0.91146999597549	-10.730136668847
0.91346001625061	-10.693260052884
0.91544997692108	-10.656561779711
0.91743999719620	-10.620047727252
0.91943001747131	-10.583724812343
0.92141997814178	-10.547596271471
0.92340999841690	-10.511672576783
0.92540001869202	-10.475955490747
0.92738997936249	-10.440454193927
0.92937999963760	-10.405174432971
0.93137001991272	-10.370122801257
0.93335998058319	-10.335305326292
0.93535000085831	-10.300729722219
0.93734002113342	-10.266401441757
0.93932998180389	-10.232327898378
0.94132000207901	-10.198515415897
0.94331002235413	-10.164973182245
0.94529998302460	-10.131705319747
0.94729000329971	-10.098719271427
0.94928002357483	-10.066023591656
0.95126998424530	-10.033625173524
0.95326000452042	-10.001527046389
0.95525002479553	-9.9697422205800
0.95723998546600	-9.9382731729191
0.95923000574112	-9.9071294214882
0.96122002601624	-9.8763152043221
0.96320998668671	-9.8458387738453
0.96520000696182	-9.8157061243167
0.96719002723694	-9.7859240612986
0.96917998790741	-9.7564995237526
0.97117000818253	-9.7274368359562
0.97316002845764	-9.6987440140274
0.97514998912811	-9.6704253339831
0.97714000940323	-9.6424887712307
0.97913002967834	-9.6149366256240
0.98111999034882	-9.5877777514042
0.98311001062393	-9.5610153590281
0.98509997129440	-9.5346539698380
0.98708999156952	-9.5086984724068
0.98908001184464	-9.4831540937634
0.99106997251511	-9.4580241085963
0.99305999279022	-9.4333141425431
0.99505001306534	-9.4090254348542
0.99703997373581	-9.3851632527526
0.99902999401093	-9.3617307423677
1.0010199546814	-9.3387292330656
1.0030100345612	-9.3161617795044
1.0049999952316	-9.2940317146686
1.0069899559021	-9.2723410856147
1.0089800357819	-9.2510891227706
1.0109699964523	-9.2302815019683
1.0129599571228	-9.2099160234316
1.0149500370026	-9.1899943177798
1.0169399976730	-9.1705185386540
1.0189299583435	-9.1514868972967
1.0209200382233	-9.1329022079514
1.0229099988937	-9.1147610689857
1.0248999595642	-9.0970649863447
1.0268900394440	-9.0798137064113
1.0288800001144	-9.0630051013659
1.0308699607849	-9.0466382215619
1.0328600406647	-9.0307119627083
1.0348500013351	-9.0152248837925
1.0368399620056	-9.0001742500033
1.0388300418854	-8.9855577671742
1.0408200025558	-8.9713742674089
1.0428099632263	-8.9576208638222
1.0448000431061	-8.9442932671637
1.0467900037766	-8.9313906369458
1.0487799644470	-8.9189084539656
1.0507700443268	-8.9068434948514
1.0527600049973	-8.8951934371467
1.0547499656677	-8.8839539586617
1.0567400455475	-8.8731215257573
1.0587300062180	-8.8626919756060
1.0607199668884	-8.8526593735049
1.0627100467682	-8.8430215953507
1.0647000074387	-8.8337741470233
1.0666899681091	-8.8249133082103
1.0686800479889	-8.8164324047535
1.0706700086594	-8.8083306040969
1.0726599693298	-8.8005987450821
1.0746500492096	-8.7932352958833
1.0766400098801	-8.7862341079050
1.0786299705505	-8.7795907921854
1.0806200504303	-8.7733004814312
1.0826100111008	-8.7673569000186
1.0845999717712	-8.7617594747679
1.0865900516510	-8.7564988574604
1.0885800123215	-8.7515717937469
1.0905699729919	-8.7469737379261
1.0925600528717	-8.7427004925827
1.0945500135422	-8.7387456842650
1.0965399742126	-8.7351060521783
1.0985300540924	-8.7317756980408
